app_name,class_dex,types,matches
net.coinpayments.coinpaymentsapp.apk,classes.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.HARDWARE check', 'network operator name check', 'possible VM check']"
net.coinpayments.coinpaymentsapp.apk,classes.dex,compiler,['unknown (please file detection issue!)']
com.ownrwallet.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'ro.kernel.qemu check', 'possible VM check']"
com.ownrwallet.wallet.apk,classes.dex,compiler,['r8']
com.ownrwallet.wallet.apk,classes.dex,obfuscator,"['unreadable field names', 'unreadable method names']"
com.ownrwallet.wallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'possible VM check']"
com.ownrwallet.wallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.ownrwallet.wallet.apk,classes3.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.ownrwallet.wallet.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'possible Build.SERIAL check', 'Build.TAGS check', 'possible VM check']"
com.ownrwallet.wallet.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
one.mixin.messenger.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
one.mixin.messenger.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'possible VM check']"
one.mixin.messenger.apk,classes.dex,compiler,['r8']
one.mixin.messenger.apk,classes2.dex,compiler,['r8']
one.mixin.messenger.apk,classes3.dex,anti_vm,"['Build.MANUFACTURER check', 'Build.HARDWARE check', 'Build.TAGS check']"
one.mixin.messenger.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
org.electrum.electrum.apk,classes.dex,anti_vm,['Build.MANUFACTURER check']
org.electrum.electrum.apk,classes.dex,compiler,['r8 without marker (suspicious)']
com.latoken.wallet.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.latoken.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'device ID check', 'ro.hardware check', 'ro.kernel.qemu check', 'possible VM check']"
com.latoken.wallet.apk,classes.dex,compiler,['r8 without marker (suspicious)']
com.latoken.wallet.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.latoken.wallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.latoken.wallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.latoken.wallet.apk,classes3.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.latoken.wallet.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'device ID check', 'possible VM check']"
com.latoken.wallet.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.savl.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'ro.kernel.qemu check', 'possible VM check']"
com.savl.apk,classes.dex,compiler,['r8']
com.savl.apk,classes.dex,obfuscator,"['unreadable field names', 'unreadable method names']"
com.savl.apk,classes2.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check']"
com.savl.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.savl.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.savl.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
app.bankowallet.android.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check']"
app.bankowallet.android.apk,classes.dex,compiler,['r8 without marker (suspicious)']
app.bankowallet.android.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
app.bankowallet.android.apk,classes3.dex,anti_debug,['Debug.isDebuggerConnected() check']
app.bankowallet.android.apk,classes3.dex,anti_disassembly,['illegal class name']
app.bankowallet.android.apk,classes3.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'subscriber ID check']"
app.bankowallet.android.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
bitmesh.volt.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check']"
bitmesh.volt.wallet.apk,classes.dex,compiler,['unknown (please file detection issue!)']
bitmesh.volt.wallet.apk,lib/armeabi-v7a/libFaceSDK.so,obfuscator,['Obfuscator-LLVM version 3.5']
com.ccwalletapp.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.ccwalletapp.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.ccwalletapp.apk,classes.dex,compiler,['r8 without marker (suspicious)']
com.ccwalletapp.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.coincorner.app.crypt.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.HARDWARE check', 'network operator name check', 'possible VM check']"
com.coincorner.app.crypt.apk,classes.dex,compiler,['r8']
com.pint.app.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible Build.SERIAL check', 'possible VM check']"
com.pint.app.apk,classes.dex,compiler,['r8']
com.pint.app.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.pint.app.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'Build.TAGS check', 'possible ro.secure check', 'possible VM check']"
com.pint.app.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.defi.wallet.apk,classes.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'network operator name check', 'ro.kernel.qemu check']"
com.defi.wallet.apk,classes.dex,compiler,['unknown (please file detection issue!)']
com.defi.wallet.apk,classes.dex,obfuscator,['DexGuard']
com.defi.wallet.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.defi.wallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'network operator name check', 'ro.hardware check', 'possible ro.secure check']"
com.defi.wallet.apk,classes2.dex,compiler,['dx']
com.defi.wallet.apk,classes3.dex,compiler,['dx']
com.bitzapp.apk,classes.dex,anti_vm,"['Build.HARDWARE check', 'possible VM check']"
com.bitzapp.apk,classes.dex,compiler,['r8']
blackdollar.bdlr.token.coin.apk,classes.dex,anti_vm,['Build.MANUFACTURER check']
blackdollar.bdlr.token.coin.apk,classes.dex,compiler,['unknown (please file detection issue!)']
com.inigma.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'possible Build.SERIAL check']"
com.inigma.wallet.apk,classes.dex,compiler,['r8']
com.mycelium.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check']"
com.mycelium.wallet.apk,classes.dex,compiler,['r8']
com.mycelium.wallet.apk,classes4.dex,compiler,['r8 without marker (suspicious)']
com.mycelium.wallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.BOARD check', 'Build.TAGS check']"
com.mycelium.wallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.mycelium.wallet.apk,classes5.dex,compiler,['r8 without marker (suspicious)']
com.mycelium.wallet.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.stasis.stasiswallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.TAGS check']"
com.stasis.stasiswallet.apk,classes.dex,compiler,['r8']
com.stasis.stasiswallet.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.stasis.stasiswallet.apk,classes2.dex,anti_vm,"['Build.MODEL check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.stasis.stasiswallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.stasis.stasiswallet.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.blockchain.bitcoin.wallet.apk,assets/audience_network.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.blockchain.bitcoin.wallet.apk,assets/audience_network.dex,anti_vm,['possible Build.SERIAL check']
com.blockchain.bitcoin.wallet.apk,assets/audience_network.dex,compiler,['unknown (please file detection issue!)']
com.blockchain.bitcoin.wallet.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.blockchain.bitcoin.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'SIM operator check']"
com.blockchain.bitcoin.wallet.apk,classes.dex,compiler,['r8']
com.blockchain.bitcoin.wallet.apk,classes2.dex,anti_vm,"['Build.MANUFACTURER check', 'SIM operator check', 'network operator name check']"
com.blockchain.bitcoin.wallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.blockchain.bitcoin.wallet.apk,classes3.dex,anti_vm,"['Build.MANUFACTURER check', 'Build.BOARD check']"
com.blockchain.bitcoin.wallet.apk,classes3.dex,compiler,['r8']
com.bitcoin.wallet.btc.apk,assets/audience_network.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.bitcoin.wallet.btc.apk,assets/audience_network.dex,anti_vm,['possible Build.SERIAL check']
com.bitcoin.wallet.btc.apk,assets/audience_network.dex,compiler,['unknown (please file detection issue!)']
com.bitcoin.wallet.btc.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.bitcoin.wallet.btc.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'SIM operator check']"
com.bitcoin.wallet.btc.apk,classes.dex,compiler,['r8']
com.bitcoin.wallet.btc.apk,classes2.dex,anti_vm,"['Build.MANUFACTURER check', 'SIM operator check', 'network operator name check']"
com.bitcoin.wallet.btc.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.bitcoin.wallet.btc.apk,classes3.dex,anti_vm,"['Build.MANUFACTURER check', 'Build.BOARD check']"
com.bitcoin.wallet.btc.apk,classes3.dex,compiler,['r8']
com.ptpwallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.ptpwallet.apk,classes.dex,compiler,['r8']
com.ptpwallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.blockchain.wallet.btc.apk,assets/audience_network.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.blockchain.wallet.btc.apk,assets/audience_network.dex,anti_vm,['possible Build.SERIAL check']
com.blockchain.wallet.btc.apk,assets/audience_network.dex,compiler,['unknown (please file detection issue!)']
com.blockchain.wallet.btc.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.blockchain.wallet.btc.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'SIM operator check']"
com.blockchain.wallet.btc.apk,classes.dex,compiler,['r8']
com.blockchain.wallet.btc.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.blockchain.wallet.btc.apk,classes2.dex,anti_vm,"['Build.MANUFACTURER check', 'SIM operator check', 'network operator name check']"
com.blockchain.wallet.btc.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.blockchain.wallet.btc.apk,classes3.dex,anti_vm,"['Build.MANUFACTURER check', 'Build.BOARD check']"
com.blockchain.wallet.btc.apk,classes3.dex,compiler,['r8']
org.toshi.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
org.toshi.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
org.toshi.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
org.toshi.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
org.toshi.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.BOARD check', 'Build.TAGS check', 'network operator name check', 'device ID check', 'ro.kernel.qemu check']"
org.toshi.apk,classes.dex,compiler,['r8']
org.toshi.apk,classes.dex,obfuscator,"['unreadable field names', 'unreadable method names']"
com.silenca.amlsafe.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.silenca.amlsafe.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'network operator name check', 'possible VM check']"
com.silenca.amlsafe.apk,classes.dex,compiler,['r8']
com.silenca.amlsafe.apk,classes2.dex,anti_vm,"['Build.MANUFACTURER check', 'Build.TAGS check']"
com.silenca.amlsafe.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.silenca.amlsafe.apk,classes3.dex,anti_vm,['Build.MANUFACTURER check']
com.silenca.amlsafe.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.zipwallet.app.apk,classes.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.BRAND check', 'Build.DEVICE check', 'Build.PRODUCT check', 'network operator name check', 'possible VM check']"
com.zipwallet.app.apk,classes.dex,compiler,['r8']
com.zipwallet.app.apk,classes2.dex,anti_vm,['Build.MANUFACTURER check']
com.zipwallet.app.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.zipwallet.app.apk,classes3.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.zipwallet.app.apk,classes3.dex,anti_vm,"['Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'possible VM check']"
com.zipwallet.app.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.paxful.wallet.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.paxful.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'possible Build.SERIAL check', 'Build.TAGS check', 'SIM operator check', 'network operator name check', 'subscriber ID check', 'possible ro.secure check']"
com.paxful.wallet.apk,classes.dex,compiler,['r8']
com.paxful.wallet.apk,classes2.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.paxful.wallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.TAGS check', 'possible VM check']"
com.paxful.wallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.paymintlabs.paymint.apk,classes.dex,anti_vm,['Build.MANUFACTURER check']
com.paymintlabs.paymint.apk,classes.dex,compiler,['unknown (please file detection issue!)']
com.breadwallet.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.breadwallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.TAGS check', 'possible VM check']"
com.breadwallet.apk,classes.dex,compiler,['r8']
com.breadwallet.apk,classes2.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MANUFACTURER check', 'Build.TAGS check']"
com.breadwallet.apk,classes2.dex,compiler,['r8 without marker (suspicious)']
com.breadwallet.apk,classes3.dex,compiler,['r8 without marker (suspicious)']
com.bitcoinblack.wallet.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'Build.HARDWARE check', 'Build.BOARD check', 'Build.TAGS check', 'possible ro.secure check', 'possible VM check']"
com.bitcoinblack.wallet.apk,classes.dex,compiler,['r8']
com.ninjacoin.apk,classes.dex,anti_debug,['Debug.isDebuggerConnected() check']
com.ninjacoin.apk,classes.dex,anti_vm,"['Build.FINGERPRINT check', 'Build.MODEL check', 'Build.MANUFACTURER check', 'Build.PRODUCT check', 'possible Build.SERIAL check', 'Build.TAGS check', 'possible VM check']"
